,user_name,user_location,user_description,user_verified,date,text,hashtags,source
1464,The Photografreak.,x ,"Y.P Ibrahim 
Your favorite mobile photographer 📸 
Ambivert 😏 BMW ❤️
IG@ https://t.co/DYUaZQjQfA
You don't follow me back i unfollow yo a**",False,2022-03-15 11:18:34,@DearyHybee @Maximielian_ ifb immediately,,Twitter for Android
1465,Ram❣️,she/her | 21 | 🇵🇭,:) i draw dteam／no reposts but layouts are fine with credits! ／ FIL-EN-日本語 (ちょっとだけ),False,2022-03-15 11:18:34,@SpamThea BAKIT LAST KA I WOULD EXPECT AT LEAST SA INNER CIRCLE,,Twitter for iPhone
1466,Vas,"Melbourne, Victoria",He/him. Full-time eater. Runner by nature.,False,2022-03-15 11:18:34,Forza Ferrari this is our year lol https://t.co/KiUKj2T9bu,,Twitter for iPhone
1467,naes,Las Vegas,,False,2022-03-15 11:18:34,@nypost That means nothing,,Twitter for iPhone
1468,"🐼a.u.d.r.e.y, the 芝士竹善贝🧀🎋🐚",在我艺嘉人的身边,未来无限大，咱们一起走 @layzhang @JacksonWang852 || 在努力努力再努力追求我的梦想💜 || 做好自己 做好我们@Jiaersubs 🙏🏼,False,2022-03-15 11:18:34,@wjesheon This movie looks like something I can relate to a loooot 😂,,Twitter for Android
1469,👨🏾‍🏫Tarnished Uni🎓,"New York, USA","Long Live Lord Uni: Lover of Games! Like Bread🍞, We Rising📈 Join the #XboxUniversity💚 SMASH the FOLLOW button! X-Class Podcast Host! Backup @IslandBoyzInc",False,2022-03-15 11:18:34,"Xbox outsells Ps5 worldwide

Them: The stock shortage is really affecting Sony
Me: Well, didn't the shortage ALSO affecting Xbox?
Them: No, The Series S is available everywhere
Me: Wait what?! So it's Microsoft's fault they prepared?
Them: Yes
Me: 🤦🏿‍♂️ Ask Sony 1 thing for me https://t.co/rotMqsWyT5",,Twitter for Android
1470,•~ Ash ~•,,,False,2022-03-15 11:18:34,"@Lonnwick I made my account at  2015, sadly that account got deleted and i made another one at 2020 or 2021-",,Twitter Web App
1471,gavin | fb woi,nad,"don’t give up on your dreams, keep sleeping.",False,2022-03-15 11:18:34,@meroukok lo flop,,Twitter for iPhone
1472,Tanmay Tiwari #SaveSoil,"Coimbatore, India",Every picture has its dark side...... only when there is light !!!,False,2022-03-15 11:18:34,#SaveSoil #EarthBuddy #conciousplanet #sadhguruJV #Sadhguru #SadhguruQuotes #cpsavesoil @UNCCD @FAO @PMOIndia @UNICEF @ishafounfation @rallyforrivers @timesofindia @BBC @BBCWorld @UNESCO @GEMReport  yesss we Hv to do this https://t.co/svfA5bjxYL,"['SaveSoil', 'EarthBuddy', 'conciousplanet', 'sadhguruJV', 'Sadhguru', 'SadhguruQuotes', 'cpsavesoil']",Twitter for Android
1473,E-Man,,Avid Tmac Hater | Kobe Top 5 All Time,False,2022-03-15 11:18:34,@AllEliteLiam63 Next Week,,Twitter for iPhone
1474,why,The United States of Anxieties,"22// He/Him
Procrastinator-in-chief of Alarmed Forces of",False,2022-03-15 11:18:34,"🫣
Wordle 269 2/6

🟨🟨🟨🟨⬛
🟩🟩🟩🟩🟩",,Twitter for Android
1475,big tofu,,🏴raise hell praise Dale 🏴,False,2022-03-15 11:18:34,@blacksheepbpoe # team skeet,,Twitter for iPhone
1476,KC Scout I-70,"Kansas City, MO","KC Scout's updated incidents, construction and weather related information for I-70 corridor",False,2022-03-15 11:18:34,"New: EMERGENCY VEHICLES
I-70 WB (MO) AT I-470
Right shoulder closed. All lanes open.
Starting at: 3/15 6:16 AM
Expected End: 3/15 6:41 AM",,KC Scout Alerts
1477,jen,+63; she/her ,#산우: believe in your dream and give it a try ˚.*ೃ,False,2022-03-15 11:18:34,no words can explain how amazing they are damn https://t.co/mnYE1s5KIo,,Twitter for Android
1478,musty_lingz,,Wizkid Fc/Man U fan/Jesse lingz fan,False,2022-03-15 11:18:34,@sleem_meeyah E be like say naa hunger oo,,Twitter for iPhone
1479,Mover&Shakers Leeds,Leeds,Mover&Shakers Leeds is a project co-implemented by Get Set Leeds and Touchstone to promote health in the community.,False,2022-03-15 11:18:34,"Do you wish your kids could play out like you did when you were little? Help make good things happen in your community by joining this project as a volunteer researcher. Low on time commitment, big on fun! Find out more: https://t.co/BC6Bn5IOb8
#MoverShakers
#Touchstone https://t.co/jyFaeQFUuP",,Twitter Web App
1480,Paradigmstories,,"https://t.co/9S3z1H9haI… 
Creator of Surrealistic black & white stories. Aiming for conecting people through NFTS.
https://t.co/X8q0d76jZo",False,2022-03-15 11:18:34,@random_freaks @littlefortunes Next month in the Nft conference I’m gonna take my climbing shoes and we will do something,,Twitter for iPhone
1481,nay thit,myanmar,,False,2022-03-15 11:18:34,"On Mar14, Locals found a dead body of USanWin,40, a refugee from Pankan village in Loikaw Town who was abducted and killed by the military council. #WarCrimesOfJunta  #2022Mar15Coup #WhatsHappeningInMyanmar https://t.co/ysITIZf94p",,Twitter Web App
1482,𝐴𝑥𝑜𝑙,,I just need a hug or cuddle someone pls 🥺,False,2022-03-15 11:18:34,@Ozomilk I need location for a smol trip for a few weeks😍,,Twitter for Android
1483,A ✨🌺,“Concrete Jungle”,|More Than Just An Option ✨|#LetsGoChris 🌹|,False,2022-03-15 11:18:34,This hour loss is whooping my ass terribly 😫,,Twitter for iPhone
1484,Avania,Thailand,"Become Aether (Your avater) and explore Avania with your guardians.
Discord : https://t.co/PBPa9hlr1t
Telegram Chat : https://t.co/coHbrypCTy",False,2022-03-15 11:18:34,"Whitelist Activity 📃 For our 1st NFT sale

🌈 Hello Aethers, We are having our first NFT sale of 2000 Nexus and we have 4000 Slots Available for our whitelist. Join the battlefield and get a whitelist now.

🔥 More details: https://t.co/ocdakpzXf4 https://t.co/0icQkbss9e",,Twitter Web App
1485,Tobiloba,Africa,Geophysicst || Creative Designer || Entrepreneur || Stylist || God’s Child,False,2022-03-15 11:18:34,@jusspurple They said it under Emery too. Chelsea players said it under Lampard too. The good thing now is that MA has improved and gotten what’s best for the team make u rest.,,Twitter for iPhone
1486,जयेश,Mumbai,"Personal: Politics, 80s, mobile tech, cricket. The usual indian chap. Formerly CNBC-India tech blogging (tech2), Network Solutions and managed solutions.",False,2022-03-15 11:18:34,@ThBuckStopsHere Adblocking at a dns level ftw,,TweetDeck
1487,…,,1999 ✨,False,2022-03-15 11:18:34,I’m curious about Yoo In Na’s character.,,Twitter for iPhone
1488,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/LnfynacdW7",True,2022-03-15 11:18:34,"#NSTcarsbikestrucks #ISUZU'S new D-Max was the winner in the 4x4 pickup segment last year, with the flagship X-Terrain boasting not only a sharp and comfortable drive performance but also a premium feel.

https://t.co/J3QexUzWNg","['NSTcarsbikestrucks', 'ISUZU']",Twitter Web App
1489,fickle,,"Your words up on the wall
as you're prayin for my fall
and the laughter in the halls
and the names that i've been called--
i've stacked it in my mind",False,2022-03-15 11:18:34,"-a racist white woman
-a racist white man

one of these people has more in common with a minority woman, and it's not the man. It'll be a lot easier to get a racist white woman to empathize with minority women than a racist white man.",,Twitter Web App
1490,Anti-Anti-Kanye 🇺🇦,,Why am I back here?,False,2022-03-15 11:18:34,"@caroljsroth As of right now, Slash ft. Myles Kennedy &amp; The Conspirators.",,Twitter for iPhone
1491,Emmanuel Orji,"Lagos, Nigeria","God first ☝️
Music lover.
https://t.co/05Obmar9cV Economics.
Customer Experience Expert.
Manchester United Fan.",False,2022-03-15 11:18:34,@j_zackz @maxxy_8 😂😂😂 Zackz,,Twitter for iPhone
1492,👩🏼‍🔬Cathy 🌻🇺🇦🌻😷🔬🐕,Wisconsin,"Lab Geek, dog (#UglyDog) and book lover, podcast obsessive. Why yes, I do have 120 solar panels in my yard. Never would guess I am married to an engineer 🤓",False,2022-03-15 11:18:34,"@danada0109 Omg, yes! I cough all the time.",,Twitter for Android
1493,achie’s public alt,,moved accounts ‼️  dm for new @,False,2022-03-15 11:18:34,@EditsSaturn allo means heterosexual wtf learn what words mean be ?? IM LITERALLY AN ACE LESBIAN,,Twitter for iPhone
1494,daniel,D.C.,"planner, architectural historian. paranormal enthusiast. they/he",False,2022-03-15 11:18:34,"@br0saleigh Let me know if you find it, it sounds nice!",,Twitter for iPhone
1495,Garold,Antarctica,Instructions not included...,False,2022-03-15 11:18:34,"Wordle 269 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟨🟨🟨🟩
🟨🟨🟩⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone
1496,Ch(annie) ☻,Idek (prolly Stayville),"She/her • Chaotic • 16 • Peach iced-tea • Bipolar • Simp for Chan, Beomgyu, Jake, BamBam, San, Keeho, Taehyung • ISFP-T • BinChan enthusiast",False,2022-03-15 11:18:34,"@prettyjk07 @mxggie02 Lol, yes that’s the spirit !! Keep it up !! ✨",,Twitter for iPhone
1497,anu | alien era 👽,biyytotiwyetiw ,let's play forever I just wanna be your dog 🐶,False,2022-03-15 11:18:34,"USE THIS 0X1=LOVESONG [JP VER.] OFFICIAL TRAILER ~ HUENING KAI AS A FILLER PLEASE!! 
https://t.co/0PkGnHcjwD",,Twitter for Android
1498,Bertuccio,"La Elipa, Madrid","Castellano, con familia de aquí y allá...
Interesado en debatir temas de historia y etimología",False,2022-03-15 11:18:34,@ASheepdogsBlog @ErenRespecter Go enjoy. It's clear you are probably better at that than at history.,,Twitter Web App
1499,bey🐾 💛💙💚,"she/her — O3s, luvity only.",✧ ¦ this user loves #크래비티 so much! ♡,False,2022-03-15 11:18:34,"@Izoneminhee FOURTH COSMOS CONCEPT PHOTO
#LibertyInOurCosmos_D7 
#CRAVITY #크래비티 
@CRAVITY_twt @CRAVITYstarship","['LibertyInOurCosmos_D7', 'CRAVITY', '크래비티']",Twitter for Android
1500,Cheryl Madden,,"Order of Princess Olha by ukase of the President of Ukraine Viktor Yushchenko;  Historian-Bibliographer of the Stalinist Holodomor Genocide in Ukraine, 1932-33",False,2022-03-15 11:18:34,"@olgatokariuk My message to POTUS via the White House Contact Us form wouldn’t fly. It’s posted on LinkedIn, instead. (;-))",,Twitter for iPhone
1501,MaameJayq,,"I live, I love, I am me",False,2022-03-15 11:18:34,"@BigDaddyShaky @joesacky That's clear, but are all parties willing n ready for such revival??",,Twitter for Android
1502,Laika,,Twitter bot. Quotes/lyrics/words,False,2022-03-15 11:18:34,I am no more or less than myself. I am me!,,twittbot.net
1503,thato,"Pretoria, South Africa",,False,2022-03-15 11:18:34,tutututu shoot your shot i’m impatient,,Twitter for iPhone
1504,Serkay,,Spor,False,2022-03-15 11:18:34,"@Lucicryptoo #SHINJA 🥷🔥 
BUY NOW AND JUST WATC GOİNG TO THE MOON⚔️🥷🔥🚀🚀
🥷 #Shinja #Shibnobi $Shinja
🥷 #SHIBNOBI_DOJOSWAP
🥷 #SHIBNOBI_WALLET 
🥷 #SHIBNOBI_BLOCKCHAIN 
🥷 #SHIBNOBI_DOJOVERSE 

#Bitcoin #RACA #ETH #Binance #BNB #Metaverse #kriptopara #ElonMusk #doge #shiba","['SHINJA', 'Shinja', 'Shibnobi']",Twitter for iPhone
1505,Bethan 🦖💙💛,,Bethan Nye ⚜ she/her • Queer Lesbian • Engineer • Game Designer • AFoL • Owl • Atque sic consumat serpens caudam suam. 🐍,False,2022-03-15 11:18:34,@TamsinLisa @andrew_b72 @jameskirkup @spectator It’s 100% true.,,Twitter for iPhone
1506,CK Black🌹🕯🎶💃🏿🤗,"Southern Soul, SC, USA",WEAR A MASK! GET VACCINATED! SAVE LIVES! BLM FBR RESIST!  No DM or BS! Protect our students from guns in schools. Let them live and be educated!🙏🏾🙏🏾🙏🏾,False,2022-03-15 11:18:34,@CabbageTV Much needed.  Wonder if it could be applied retroactively,,Twitter for Android
1507,TONRΞR.eth ☮️,tonrer.eth,Who the hell is Tonrer? | NFT ARTIST 🇹🇭 | 🐓 @wooweww | ◉ https://t.co/4P0G5sqcYF ◉ https://t.co/yHAzPVPHlg ◉ https://t.co/K8v0UIgKUU,False,2022-03-15 11:18:34,@paulapivat It was an honor to me to be the one in your collection! Big thank for your support again sir ❤️,,Twitter Web App
1508,gian strategy,pretty boy thv.,son of the divorced minayeon | it's minarch stfu,False,2022-03-15 11:18:34,im so proud of jihyo🥹🫶,,Twitter for Android
1509,Bigwin Love,Sumatera Utara ,Menanti sebuah impian Bigwin,False,2022-03-15 11:18:34,@MercyZheng Good luck,,Twitter Web App
1510,Jean Tucker,Warwickshire,,False,2022-03-15 11:18:34,@MercyZheng Good luck,,Twitter Web App
1511,Big panda,"Lagos, Nigeria","giant who just loves peace... did I forget to mention, I don’t like falsehood, I’m allergic to stupidity",False,2022-03-15 11:18:34,@iameeben @Mr_JAGs Bros this video didn’t show the kid in the box naaa... in fact the bike was on the floor.. hmmmmm Social media!!!!!,,Twitter for iPhone
1512,lucifer,oc bot run by @kuudererere,don't call me lulu or i'll kick your ugly ass to hell,False,2022-03-15 11:18:34,Michael is an ass? He also has a nice ass but he is a literal Ass.,,twittbot.net
1513,James Kelleher,"Dublin, Ireland","Art with machines, enthusiastic cat herder",False,2022-03-15 11:18:34,@mrwonderfulpls Obviously these are all traits I relate to and my hatred of the film is sublimated self-loathing,,Twitter for iPhone
1514,Key ツ,Island of God,CPO @Arche_Network | 📩 key@arche.network,False,2022-03-15 11:18:34,@inversebrah looks like avax charts,,Twitter for iPhone
1515,Hary,,,False,2022-03-15 11:18:34,"@legofly77 @KattenEUW So he walked back in on 1hp after karma let's him get away because ""her q is on literal urf cooldown""? He died so he could complain about it bro nothing more",,Twitter Web App
1516,Tìmílẹ́hìn Daniel🎵✨,"Lagos, Nigeria",✞✨CHRISTIAN | 6’5 • Psalmist • Writer • Relationship Coach,False,2022-03-15 11:18:34,"@queenveev Lazy her trying to claim what a man can do, women can do better. 😒",,Twitter for iPhone
1517,eurico,LAD,"sometimes trolling, sometimes not. 1/3 of @SLBenficaYouth. full-time dreamer and football enthusiast. scout for @af_recon. 🇦🇴",False,2022-03-15 11:18:34,opened a little intermission from football books to finish this. so eye opening. https://t.co/kUtihB5kZu,,Twitter for iPhone
1518,Ashton🥀🔜 FRACTAL👁,"Austin, TX",They/Them 💖💛💙 BassHead😈🤪✨ ♍️☀️ ♎️🌙 ♏️⬆️ (Art)Work In Progresss🎨🖌❤️‍🩹,False,2022-03-15 11:18:34,Someone plz take me to Disney World😭,,Twitter for iPhone
1519,Being Dense #BreastDensity #LobularBreastCancer,Ireland (Siobhán Freeney),Patient Advocate Breast Density Notification // Breast Cancer risk // Relevance of Essential Additional Screening Ultrasound/MRI for women with Dense Breasts,False,2022-03-15 11:18:34,"New European Recommendations for Screening Women with Dense Breasts @hseNCCP
EUSOBI calls on all European providers of mammography screening to share density information with the women being screened. In light of available evidence.
https://t.co/cjdLK3bPev",,Twitter for Android
1520,Vladko 💙💛,"Kyiv, Ukraine",20 y.o. | he/him,False,2022-03-15 11:18:34,"@movimentoanto @saoasflores I would call it objectively good, to be fair. It just happens to be way outside of ""mainstream pop"" genre",,Twitter for Android
1521,Torongv,,Army♥Carat 🇵🇭 #supREMIcy #teffies #gemhostfamily #noizzy #famysa #αrcнyѕ #kirsfam #gnarfam #Beanies #azians #emzymesfam #alectives #Deukiess #berryluvs,False,2022-03-15 11:18:34,@Mailuvss_ Done,,Twitter for Android
1522,Joyce to the world 💫,Ahead of u,"Wife| Foodie/music lover| tech enthusiast |
Proudly Nigerian 
from ikwerre state",False,2022-03-15 11:18:34,@kelechi8705 @iamBawzCartel Mine was alway so hot it kept draining my battery,,Twitter for iPhone
1523,🤸🏾‍♀️ www.theblackjessa.com 🤸🏾‍♀️,908/HOWARDuniversity/Milano. ,shop my shit 💫 🖤owned and icy af 🥶,False,2022-03-15 11:18:34,can you pay your Amazon flex drivers more so they stop stealing my packages? Thanks. @JeffBezos,,Twitter for iPhone
1524,👐,,self-indulgent bot that tweets random quotes and lines every 30 minutes (mostly blue period and jshk),False,2022-03-15 11:18:34,Looks like I worried for nothing.,,"Cheap Bots, Done Quick!"
1525,Evelyn Kigongo,"Kampala, Uganda","Executive Director & Co-Founder Change A Girl Uganda(CHANGU)
A Girl Child Advocacy CBO.
Partnered With:
@JusticeCentersUganda.
@AghaKhanFoundationUg.",False,2022-03-15 11:18:34,"@atlaz_perez @norbert_walter @Upqueens1 Yes Yes, after getting some dollars ofcourse.",,Twitter for Android
1526,Tolipxul,Crypto Space,"XRP supporter, advocate & hodler. I believe in Ripple, social inclusion, sustainability and environmental protection. Poet.",False,2022-03-15 11:18:34,"BAAAAAAAAAM! ANTI-FUD ALERT!
Congress getting interested in ETH ICO! Why on Earth, with the monumental SEC vs Ripple lawsuit, does Congress not launch an audit into SEC’s approach to crypto industry?
Well they could, but they wouldn’t, as their is no regulatory framework …yet! https://t.co/UTmACwSDL8 https://t.co/qJxMeuNw09",,Twitter for iPhone
1527,Hammas Rao 🇵🇰ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,"Multan, Pakistan","You probably don't need to know me :)                                                               -Ad Astra Per Aspera 🌿
#ExApscian #SE #ArmyBrat ⚔️",False,2022-03-15 11:18:34,@youdebunked @A_w_KHAN7 @thewanderersays @hyder_chattha @Burhan_Saeed10 @Ahsaan_wajid Never forgotten bro ❤️,,Twitter for Android
